PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
89959,20130731,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20121214,,,,,20130708,20130703,0,,,1222,0.14891,0.00000,0.00000,,,20130829,,,,,,,,,110.64000,113.42000,112.87000,205245,0.009007,112.81000,112.82000,136600,1,1,112.87000,,20130731,0.007678,0.052658,0.051223,0.054898,0.053720,0.049462
89959,20130830,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20121214,,,,,20130807,20130805,0,,,1222,0.07000,0.00000,0.00000,,,20130929,,,,,,,,,109.75000,113.36000,110.74000,164836,-0.018251,110.71000,110.74000,130300,1,1,110.74000,,20130830,-0.018871,-0.025750,-0.027927,-0.017278,-0.019029,-0.031298
89959,20130930,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20121214,,,,,20130909,20130905,0,,,1222,0.10300,0.00000,0.00000,,,20131030,,,,,,,,,108.71000,112.58000,112.58000,143907,0.017546,112.46000,112.55000,125700,1,1,112.58000,,20130930,0.016616,0.037497,0.035699,0.051828,0.049754,0.029749
89959,20131031,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20121214,,,,,20131007,20131003,0,,,1222,0.04735,0.00000,0.00000,,,20131128,,,,,,,,,111.64000,113.41000,112.92000,125995,0.003441,112.90000,112.92000,122600,1,1,112.92000,,20131031,0.003020,0.039889,0.038603,0.025762,0.024591,0.044596
89959,20131129,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20121214,,,,,20131107,20131105,0,,,1222,0.11781,0.00000,0.00000,,,20131230,,,,,,,,,111.28000,112.49000,111.61000,115824,-0.010558,111.61000,111.69000,119100,1,1,111.61000,,20131129,-0.011601,0.024956,0.022831,0.023398,0.021660,0.028049
89959,20131231,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20121214,,,,,20131206,20131204,0,,,1222,0.09001,0.00000,0.00000,,,20140130,,,,,,,,,109.75000,111.09000,109.90000,154397,-0.014515,109.88000,109.90000,114400,1,1,109.90000,,20131231,-0.015321,0.026140,0.024082,0.025240,0.022010,0.023563
89959,20140131,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20140227,,,,,,,,,110.21000,112.21000,112.21000,168275,0.021019,112.22000,112.24000,112900,1,1,112.21000,,20140131,0.021019,-0.030020,-0.031124,-0.001282,-0.002254,-0.035583
89959,20140228,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20140330,,,,,,,,,111.49000,112.87000,112.70000,104058,0.004367,112.68000,112.70000,111200,1,1,112.70000,,20140228,0.004367,0.046198,0.043963,0.044257,0.042687,0.043117
89959,20140331,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20140429,,,,,,,,,111.40000,113.22000,112.10000,172807,-0.005324,112.07000,112.09000,114100,1,1,112.10000,,20140331,-0.005324,0.004540,0.002819,0.001028,-0.001095,0.006932
89959,20140430,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20140529,,,,,,,,,111.46000,113.58000,113.58000,175052,0.013203,113.54000,113.56000,110200,1,1,113.58000,,20140430,0.013203,0.001573,0.000410,-0.022319,-0.023436,0.006201
89959,20140530,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20131218,,,,,20140507,20140505,0,,,1222,0.25822,0.00000,0.00000,,,20140629,,,,,,,,,113.60000,115.91000,115.59000,104632,0.019970,115.59000,115.60000,111800,1,1,115.59000,,20140530,0.017697,0.020254,0.018045,0.006647,0.004858,0.021030
89959,20140630,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20131218,,,,,20140606,20140604,0,,,1222,0.65468,0.00000,0.00000,,,20140730,,,,,,,,,113.50000,115.36000,115.36000,111741,0.003674,115.34000,115.36000,114300,1,1,115.36000,,20140630,-0.001990,0.027973,0.025986,0.039501,0.037053,0.019058
89959,20140731,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20131218,,,,,20140708,20140703,0,,,1222,0.34376,0.00000,0.00000,,,20140828,,,,,,,,,114.02000,115.71000,114.91000,102923,-0.000921,114.93000,114.98000,115600,1,1,114.91000,,20140731,-0.003901,-0.020555,-0.021849,-0.035223,-0.036411,-0.015080
89959,20140829,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20131218,,,,,20140807,20140805,0,,,1222,0.35549,0.00000,0.00000,,,20140929,,,,,,,,,114.75000,115.75000,115.25000,97013,0.006052,115.24000,115.25000,116400,1,1,115.25000,,20140829,0.002959,0.040205,0.038202,0.033697,0.032156,0.037655
89959,20140930,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20131218,,,,,20140908,20140904,0,,,1222,0.19394,0.00000,0.00000,,,20141030,,,,,,,,,111.71000,114.65000,112.07000,173041,-0.025909,112.09000,112.11000,111000,1,1,112.07000,,20140930,-0.027592,-0.025196,-0.026893,-0.044988,-0.046891,-0.015514
89959,20141031,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20141127,,,,,,,,,112.41000,114.32000,113.08000,146241,0.009012,113.05000,113.07000,108800,1,1,113.08000,,20141031,0.009012,0.021164,0.019916,0.014199,0.012956,0.023201
89959,20141128,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20141230,,,,,,,,,112.43000,113.62000,113.26000,118429,0.001592,113.26000,113.28000,110300,1,1,113.26000,,20141128,0.001592,0.021104,0.018938,-0.002458,-0.004155,0.024534
89959,20141231,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20131218,,,,,20141205,20141203,0,,,1222,0.06007,0.00000,0.00000,,,20150129,,,,,,,,,111.53000,113.04000,112.01000,147942,-0.010506,111.93000,112.00000,109700,1,1,112.01000,,20141231,-0.011037,-0.003659,-0.005800,-0.000189,-0.003562,-0.004189
89959,20150130,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20150226,,,,,,,,,112.73000,115.63000,115.63000,131731,0.032318,115.64000,115.65000,110000,1,1,115.63000,,20150130,0.032318,-0.027163,-0.028233,-0.019073,-0.020095,-0.031041
89959,20150227,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20150330,,,,,,,,,112.09000,115.55000,114.14000,120531,-0.012886,114.10000,114.13000,111400,1,1,114.14000,,20150227,-0.012886,0.055915,0.053599,0.054120,0.052497,0.054893
89959,20150331,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20150429,,,,,,,,,111.51000,114.26000,113.59000,134910,-0.004819,113.62000,113.64000,114300,1,1,113.59000,,20150331,-0.004819,-0.010397,-0.012211,-0.005112,-0.007204,-0.017396
89959,20150430,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20150528,,,,,,,,,113.95000,115.49000,114.36000,217379,0.006779,114.35000,114.36000,120300,1,1,114.36000,,20150430,0.006779,0.008766,0.007618,0.015127,0.013989,0.008521
89959,20150529,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20150629,,,,,,,,,112.01000,113.89000,113.21000,109463,-0.010056,113.18000,113.20000,122700,1,1,113.21000,,20150529,-0.010056,0.010277,0.008115,0.003970,0.002321,0.010491
89959,20150630,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20150730,,,,,,,,,110.86000,112.62000,112.05000,109166,-0.010246,112.09000,112.13000,122500,1,1,112.05000,,20150630,-0.010246,-0.019231,-0.021171,-0.013459,-0.015955,-0.021012
89959,20150731,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20150830,,,,,,,,,111.43000,113.08000,112.65000,129438,0.005355,112.61000,112.64000,124100,1,1,112.65000,,20150731,0.005355,0.012108,0.010895,-0.027130,-0.028373,0.019742
89959,20150831,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20150929,,,,,,,,,110.82000,112.55000,111.58000,181526,-0.009498,111.58000,111.61000,119700,1,1,111.58000,,20150831,-0.009498,-0.059926,-0.061993,-0.047295,-0.049308,-0.062581
89959,20150930,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,20150908,20150903,0,,,1222,0.30769,0.00000,0.00000,,,20151029,,,,,,,,,110.01000,111.22000,110.69000,117897,-0.005219,110.66000,110.69000,122500,1,1,110.69000,,20150930,-0.007976,-0.033756,-0.035693,-0.049906,-0.052203,-0.026443
89959,20151030,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20150930,,,,,20151007,20151005,0,,,1222,0.06167,0.00000,0.00000,,,20151129,,,,,,,,,110.62000,111.80000,110.96000,113862,0.002996,110.93000,110.94000,124000,1,1,110.96000,,20151030,0.002439,0.073937,0.072542,0.052851,0.051491,0.082983
89959,20151130,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20151230,,,,,,,,,109.67000,110.91000,110.80000,127806,-0.001442,110.76000,110.78000,124600,1,1,110.80000,,20151130,-0.001442,0.002404,0.000136,0.007326,0.005428,0.000505
89959,20151231,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20160128,,,,,,,,,109.15000,111.21000,109.68000,181377,-0.010108,109.69000,109.70000,129100,1,1,109.68000,,20151231,-0.010108,-0.022209,-0.024447,-0.035860,-0.039425,-0.017530
89959,20160129,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20160201,,,,,,,,,109.79000,111.40000,111.40000,159896,0.015682,111.41000,111.42000,131300,1,1,111.40000,,20160129,0.015682,-0.057085,-0.058253,-0.074934,-0.076158,-0.050735
89959,20160229,20171225,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20160330,,,,,,,,,110.95000,112.76000,112.76000,180918,0.012208,112.74000,112.75000,135300,1,1,112.76000,,20160229,0.012208,0.000620,-0.001802,0.005564,0.003636,-0.004128
89959,20160331,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20160428,,,,,,,,,111.70000,114.64000,114.64000,274281,0.016673,114.66000,114.67000,144500,1,1,114.64000,,20160331,0.016673,0.070491,0.068122,0.078181,0.075537,0.065991
89959,20160429,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20160530,,,,,,,,,113.64000,115.09000,114.88000,249562,0.002093,114.89000,114.90000,151700,1,1,114.88000,,20160429,0.002093,0.011718,0.010483,0.039818,0.038582,0.002699
89959,20160531,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20160629,,,,,,,,,114.04000,115.25000,114.14000,281991,-0.006441,114.12000,114.13000,157300,1,1,114.14000,,20160531,-0.006441,0.014340,0.011925,-0.000584,-0.002369,0.015329
89959,20160630,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20160531,,,,,20160607,20160603,0,,,1222,0.03606,0.00000,0.00000,,,20160728,,,,,,,,,113.93000,116.67000,116.67000,273505,0.022482,116.62000,116.66000,154300,1,1,116.67000,,20160630,0.022166,0.002947,0.000875,0.005847,0.003038,0.000906
89959,20160729,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20160630,,,,,20160708,20160706,0,,,1222,0.51186,0.00000,0.00000,,,20160830,,,,,,,,,115.83000,117.55000,116.90000,212123,0.006359,116.91000,116.92000,158300,1,1,116.90000,,20160729,0.001971,0.038815,0.037567,0.049900,0.048772,0.035610
89959,20160831,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20160729,,,,,20160805,20160803,0,,,1222,0.46103,0.00000,0.00000,,,20160929,,,,,,,,,115.18000,116.39000,116.04000,222507,-0.003413,116.01000,116.02000,159300,1,1,116.04000,,20160831,-0.007357,0.002800,0.000463,0.012873,0.011095,-0.001219
89959,20160930,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20160831,,,,,20160908,20160906,0,,,1222,0.41804,0.00000,0.00000,,,20161030,,,,,,,,,114.61000,116.51000,116.49000,221980,0.007481,116.48000,116.49000,163000,1,1,116.49000,,20160930,0.003878,0.003013,0.001235,0.015368,0.013387,-0.001234
89959,20161031,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20161129,,,,,,,,,115.36000,116.38000,115.86000,263944,-0.005408,115.83000,115.84000,169100,1,1,115.86000,,20161031,-0.005408,-0.021544,-0.022789,-0.039930,-0.041014,-0.019426
89959,20161130,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20161229,,,,,,,,,113.12000,115.92000,113.46000,517367,-0.020715,113.43000,113.44000,188000,1,1,113.46000,,20161130,-0.020715,0.040488,0.038040,0.050508,0.048694,0.034174
89959,20161230,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20161130,,,,,20161207,20161205,0,,,1222,0.24372,0.00000,0.00000,,,20170130,,,,,,,,,111.09000,113.43000,113.17000,422458,-0.000408,113.16000,113.17000,188700,1,1,113.17000,,20161230,-0.002556,0.018763,0.016625,0.015897,0.012417,0.018201
89959,20170131,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20170227,,,,,,,,,113.28000,114.34000,114.18000,469149,0.008925,114.17000,114.18000,191100,1,1,114.18000,,20170131,0.008925,0.022153,0.021130,0.025937,0.025080,0.017884
89959,20170228,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20170330,,,,,,,,,113.75000,114.96000,114.65000,294483,0.004116,114.64000,114.65000,198300,1,1,114.65000,,20170228,0.004116,0.032598,0.030496,0.017121,0.015547,0.037198
89959,20170331,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20170427,,,,,,,,,112.62000,114.67000,114.65000,351754,0.000000,114.62000,114.63000,201000,1,1,114.65000,,20170331,0.000000,0.002062,0.000191,0.006378,0.004393,-0.000389
89959,20170428,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20170331,,,,,20170407,20170405,0,,,1222,0.15514,0.00000,0.00000,,,20170530,,,,,,,,,114.35000,115.23000,115.01000,259325,0.004493,114.98000,114.99000,199200,1,1,115.01000,,20170428,0.003140,0.009655,0.008535,0.003709,0.002711,0.009091
89959,20170531,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20170428,,,,,20170505,20170503,0,,,1222,0.28405,0.00000,0.00000,,,20170629,,,,,,,,,113.21000,114.68000,114.68000,266609,-0.000400,114.65000,114.66000,202100,1,1,114.68000,,20170531,-0.002869,0.009335,0.006983,-0.011301,-0.012994,0.011576
89959,20170630,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20170531,,,,,20170607,20170605,0,,,1222,0.25849,0.00000,0.00000,,,20170730,,,,,,,,,113.43000,114.83000,113.43000,212499,-0.008646,113.43000,113.45000,204000,1,1,113.43000,,20170630,-0.010900,0.009571,0.007690,0.022960,0.020491,0.004814
89959,20170731,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20170630,,,,,20170710,20170706,0,,,1222,0.29186,0.00000,0.00000,,,20170830,,,,,,,,,112.41000,113.69000,113.66000,209946,0.004601,113.65000,113.66000,203700,1,1,113.66000,,20170731,0.002028,0.020277,0.018893,0.009082,0.008024,0.019349
89959,20170831,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20170731,,,,,20170807,20170803,0,,,1222,0.21729,0.00000,0.00000,,,20170928,,,,,,,,,113.48000,114.62000,114.62000,193729,0.010358,114.59000,114.60000,205400,1,1,114.62000,,20170831,0.008446,0.001600,-0.000638,-0.008726,-0.010292,0.000546
89959,20170929,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20170831,,,,,20170908,20170906,0,,,1222,0.23664,0.00000,0.00000,,,20171030,,,,,,,,,113.58000,115.22000,113.58000,179673,-0.007009,113.57000,113.58000,205700,1,1,113.58000,,20170929,-0.009073,0.023729,0.022122,0.046845,0.044811,0.019303
89959,20171031,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20170929,,,,,20171006,20171003,0,,,1222,0.04783,0.00000,0.00000,,,20171129,,,,,,,,,113.09000,114.13000,113.80000,224892,0.002358,113.78000,113.79000,207800,1,1,113.80000,,20171031,0.001937,0.019275,0.018190,0.002239,0.001224,0.022188
89959,20171130,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20171031,,,,,20171107,20171102,0,,,1222,0.21768,0.00000,0.00000,,,20171225,,,,,,,,,113.68000,114.30000,113.68000,211592,0.000858,113.67000,113.68000,211000,1,1,113.68000,,20171130,-0.001055,0.027231,0.024905,0.020843,0.019003,0.028083
89959,20171229,20190702,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20171220,,,,,20171228,20171222,0,,,1222,0.15555,0.00000,0.00000,,,20180130,,,,,,,,,112.97000,114.08000,114.08000,212096,0.009295,114.05000,114.06000,210600,1,1,114.08000,,20171229,0.003519,0.012122,0.010264,0.014185,0.011109,0.009832
89959,20171229,20190702,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20171130,,,,,20171207,20171204,0,,,1222,0.50108,0.00000,0.00000,,,20180130,,,,,,,,,112.97000,114.08000,114.08000,212096,0.009295,114.05000,114.06000,210600,1,1,114.08000,,20171229,0.003519,0.012122,0.010264,0.014185,0.011109,0.009832
89959,20180131,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20180227,,,,,,,,,112.83000,113.94000,113.11000,378512,-0.008503,113.09000,113.10000,217900,1,1,113.11000,,20180131,-0.008503,0.050577,0.049625,0.029441,0.028637,0.056179
89959,20180228,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20180131,,,,,20180207,20180202,0,,,1222,0.02131,0.00000,0.00000,,,20180328,,,,,,,,,111.39000,112.79000,111.92000,350945,-0.010332,111.93000,111.94000,222000,1,1,111.92000,,20180228,-0.010521,-0.039455,-0.041323,-0.040026,-0.041468,-0.038947
89959,20180329,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20180429,,,,,,,,,111.95000,113.05000,113.05000,324413,0.010097,113.04000,113.05000,217800,1,1,113.05000,,20180329,0.010097,-0.018421,-0.020288,0.001242,-0.001052,-0.026885
89959,20180430,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20180329,,,,,20180406,20180403,0,,,1222,0.29238,0.00000,0.00000,,,20180530,,,,,,,,,111.87000,113.18000,112.61000,225275,-0.001306,112.61000,112.62000,219400,1,1,112.61000,,20180430,-0.003892,0.004679,0.003570,0.008169,0.007045,0.002719
89959,20180531,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20180430,,,,,20180507,20180502,0,,,1222,0.49909,0.00000,0.00000,,,20180628,,,,,,,,,111.06000,112.62000,112.48000,239173,0.003278,112.47000,112.48000,217400,1,1,112.48000,,20180531,-0.001154,0.026146,0.023849,0.034593,0.032893,0.021608
89959,20180629,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20180531,,,,,20180607,20180604,0,,,1222,0.33575,0.00000,0.00000,,,20180730,,,,,,,,,111.75000,112.98000,112.87000,275061,0.006452,112.85000,112.86000,213700,1,1,112.87000,,20180629,0.003467,0.005359,0.003576,0.002790,0.000039,0.004842
89959,20180731,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20180629,,,,,20180709,20180703,0,,,1222,0.43097,0.00000,0.00000,,,20180830,,,,,,,,,111.56000,113.01000,111.84000,219752,-0.005307,111.83000,111.84000,216900,1,1,111.84000,,20180731,-0.009126,0.031573,0.030436,0.006837,0.005796,0.036022
89959,20180831,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20180731,,,,,20180807,20180802,0,,,1222,0.46778,0.00000,0.00000,,,20180927,,,,,,,,,111.10000,112.51000,112.09000,265467,0.006418,112.08000,112.09000,214500,1,1,112.09000,,20180831,0.002235,0.030233,0.027765,0.019201,0.017262,0.030263
89959,20180928,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20180831,,,,,20180910,20180905,0,,,1222,0.38568,0.00000,0.00000,,,20181030,,,,,,,,,110.43000,111.55000,110.62000,318103,-0.009674,110.61000,110.62000,215800,1,1,110.62000,,20180928,-0.013114,0.000425,-0.001212,-0.010332,-0.012399,0.004294
89959,20181031,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20180928,,,,,20181005,20181002,0,,,1222,0.10147,0.00000,0.00000,,,20181129,,,,,,,,,108.84000,110.37000,108.84000,442658,-0.015174,108.84000,108.85000,204200,1,1,108.84000,,20181031,-0.016091,-0.074045,-0.075113,-0.082375,-0.083353,-0.069403
89959,20181130,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20181031,,,,,20181107,20181102,0,,,1222,0.09139,0.00000,0.00000,,,20181230,,,,,,,,,108.28000,109.32000,109.27000,259569,0.004790,109.26000,109.27000,199800,1,1,109.27000,,20181130,0.003951,0.018512,0.016171,0.000656,-0.001152,0.017859
89959,20181231,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20181217,,,,,20181224,20181219,0,,,1262,0.18421,0.00000,0.00000,,,20190130,,,,,,,,,108.95000,109.82000,109.51000,312366,0.005305,109.51000,109.52000,195100,1,1,109.51000,,20181231,0.002196,-0.089890,-0.092124,-0.099321,-0.102875,-0.091777
89959,20181231,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20181130,,,,,20181207,20181204,0,,,1222,0.15543,0.00000,0.00000,,,20190130,,,,,,,,,108.95000,109.82000,109.51000,312366,0.005305,109.51000,109.52000,195100,1,1,109.51000,,20181231,0.002196,-0.089890,-0.092124,-0.099321,-0.102875,-0.091777
89959,20190131,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20190227,,,,,,,,,109.53000,111.07000,111.07000,265363,0.014245,111.06000,111.07000,196500,1,1,111.07000,,20190131,0.014245,0.088294,0.087067,0.120260,0.119340,0.078684
89959,20190228,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20190328,,,,,,,,,110.46000,111.32000,110.88000,194298,-0.001711,110.87000,110.88000,193900,1,1,110.88000,,20190228,-0.001711,0.032724,0.030666,0.038572,0.037065,0.029729
89959,20190329,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20190429,,,,,,,,,110.66000,113.07000,113.07000,236874,0.019751,113.07000,113.08000,192900,1,1,113.07000,,20190329,0.019751,0.012962,0.011140,-0.003908,-0.006087,0.017924
89959,20190430,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,,,,,,,,0,,,,,,,,,20190530,,,,,,,,,112.34000,113.45000,113.32000,373056,0.002211,113.31000,113.32000,182400,1,1,113.32000,,20190430,0.002211,0.037893,0.036700,0.020355,0.019162,0.039313
89959,20190531,,73,4,6726,46428717,TIP,ISHARES TRUST,,TIP,525990,R,A,R,37493,0,4,6726,46428717,20190430,,,,,20190507,20190502,0,,,1222,0.03482,0.00000,0.00000,,,20190627,,,,,,,,,112.58000,115.27000,115.27000,258154,0.017515,115.24000,115.26000,174200,1,1,115.27000,,20190531,0.017208,-0.061679,-0.063898,-0.064571,-0.066402,-0.065778
